timestamp,actual,sarimax,lower_95,upper_95
2019-05-26 00:00:00+00:00,54.94535119047619,53.23721970301337,50.788914439658825,55.68552496636792
2019-06-02 00:00:00+00:00,51.30880357142858,55.15322056644668,52.698950240739386,57.60749089215397
2019-06-09 00:00:00+00:00,54.52816071428571,56.80425721825867,54.343726555323805,59.264787881193534
2019-06-16 00:00:00+00:00,52.28670833333333,56.80349396984936,54.33640213540752,59.27058580429121
2019-06-23 00:00:00+00:00,52.54121428571428,57.057777356543006,54.58381812426135,59.531736588824664
2019-06-30 00:00:00+00:00,55.95528571428571,57.84633533442404,55.36519725773932,60.32747341110876
2019-07-07 00:00:00+00:00,55.17963095238096,55.98986617698954,53.50123276494724,58.478499589031834
2019-07-14 00:00:00+00:00,53.908166666666666,55.48235735347649,52.985907250405276,57.9788074565477
2019-07-21 00:00:00+00:00,53.511964285714285,54.92018691073938,52.415594079425084,57.42477974205368
2019-07-28 00:00:00+00:00,54.20710119047619,56.34348696839865,53.830420876515795,58.856553060281506
2019-08-04 00:00:00+00:00,52.39210119047619,53.69692738724786,51.175053196497984,56.21880157799774
2019-08-11 00:00:00+00:00,52.01905357142856,54.23239538130136,51.701374139142246,56.76341662346047
2019-08-18 00:00:00+00:00,51.1552380952381,53.624553434097386,51.08404226755563,56.16506460063914
2019-08-25 00:00:00+00:00,51.83813095238096,55.63090406034546,53.08055637165752,58.18125174903339
2019-09-01 00:00:00+00:00,54.09197023809524,57.212970326753236,54.6524359902777,59.77350466322877
2019-09-08 00:00:00+00:00,52.44316071428571,55.24534410405464,52.67426966431275,57.81641854379652
2019-09-15 00:00:00+00:00,53.348488095238096,55.86819981739764,53.28622868767813,58.450170947117144
2019-09-22 00:00:00+00:00,53.22254761904762,55.78936487971593,53.19613754250828,58.382592216923584
2019-09-29 00:00:00+00:00,54.82947619047619,55.86972240001375,53.26487660070335,58.474568199324146
2019-10-06 00:00:00+00:00,52.33063095238096,56.09620127374947,53.479372213871045,58.7130303336279
2019-10-13 00:00:00+00:00,55.80170833333333,58.36831667710404,55.58572494818067,61.15090840602741
2019-10-20 00:00:00+00:00,56.13279166666666,57.60217366365539,54.77691061949629,60.42743670781449
2019-10-27 00:00:00+00:00,56.48441071428571,58.22043785423916,55.38194802993535,61.058927678542965
2019-11-03 00:00:00+00:00,55.02963095238095,58.03219923727052,55.17998507928096,60.884413395260076
2019-11-10 00:00:00+00:00,58.15936309523809,61.11744830313343,58.251007810203355,63.9838887960635
2019-11-17 00:00:00+00:00,59.11223809523809,61.70891410976244,58.82774119094001,64.59008702858486
2019-11-24 00:00:00+00:00,59.73594047619048,61.75902218245713,58.862607004533395,64.65543736038087
2019-12-01 00:00:00+00:00,59.84283333333333,63.136600951653165,60.224430283375675,66.04877161993066
2019-12-08 00:00:00+00:00,61.05929761904762,63.66385317354807,60.735410727597746,66.5922956194984
2019-12-15 00:00:00+00:00,61.24219047619048,62.33962527513643,59.39439204884896,65.2848585014239
2019-12-22 00:00:00+00:00,56.83676785714285,56.47080621103629,53.50826080759537,59.43335161447721
2019-12-29 00:00:00+00:00,46.50530952380952,50.157989827514946,47.17760882178042,53.138370833249475
2020-01-05 00:00:00+00:00,50.16170238095238,58.16085163766675,55.16555590750292,61.156147367830584
