,load_gw
count,301.0
mean,55.48435047691557
std,3.762742474527369
min,46.50530952380952
25%,52.84526785714285
50%,54.85843452380953
75%,58.68847023809524
max,63.58701190476191
missing,0.0
start_date,2015-01-04 00:00:00+00:00
end_date,2020-10-04 00:00:00+00:00
