timestamp,load_gw,first_difference,seasonal_difference,first_seasonal_difference
2015-06-21 00:00:00+00:00,52.58079761904762,-0.5761547619047604,,
2015-06-28 00:00:00+00:00,52.852244047619045,0.27144642857142287,,
2015-07-05 00:00:00+00:00,54.222988095238094,1.3707440476190484,,
2015-07-12 00:00:00+00:00,53.87792857142857,-0.34505952380952465,,
2015-07-19 00:00:00+00:00,53.72251785714285,-0.15541071428572195,,
2015-07-26 00:00:00+00:00,53.66004761904762,-0.06247023809523,,
2015-08-02 00:00:00+00:00,52.31118452380953,-1.3488630952380873,,
2015-08-09 00:00:00+00:00,52.515363095238094,0.20417857142856377,,
2015-08-16 00:00:00+00:00,52.66826785714286,0.15290476190476454,,
2015-08-23 00:00:00+00:00,51.806595238095234,-0.8616726190476243,,
2015-08-30 00:00:00+00:00,53.67769047619048,1.8710952380952435,,
2015-09-06 00:00:00+00:00,53.87086904761905,0.1931785714285752,,
2015-09-13 00:00:00+00:00,53.435452380952384,-0.43541666666666856,,
2015-09-20 00:00:00+00:00,54.56171428571429,1.126261904761904,,
2015-09-27 00:00:00+00:00,52.76889285714286,-1.792821428571429,,
2015-10-04 00:00:00+00:00,53.40454761904762,0.6356547619047603,,
2015-10-11 00:00:00+00:00,54.71454761904762,1.3100000000000023,,
2015-10-18 00:00:00+00:00,56.24397023809523,1.5294226190476081,,
2015-10-25 00:00:00+00:00,55.76396428571428,-0.48000595238094945,,
2015-11-01 00:00:00+00:00,55.60158928571428,-0.16237499999999727,,
2015-11-08 00:00:00+00:00,56.496375,0.8947857142857174,,
2015-11-15 00:00:00+00:00,58.491214285714285,1.994839285714285,,
2015-11-22 00:00:00+00:00,59.382172619047616,0.8909583333333302,,
2015-11-29 00:00:00+00:00,60.73266666666667,1.3504940476190512,,
2015-12-06 00:00:00+00:00,60.106678571428574,-0.6259880952380925,,
2015-12-13 00:00:00+00:00,59.90733333333334,-0.1993452380952334,,
2015-12-20 00:00:00+00:00,57.62785714285714,-2.2794761904762026,,
2015-12-27 00:00:00+00:00,48.25336309523809,-9.374494047619045,,
2016-01-03 00:00:00+00:00,47.36403571428572,-0.8893273809523734,0.1302961309523809,
2016-01-10 00:00:00+00:00,56.615142857142864,9.251107142857144,0.42404166666667464,0.29374553571429374
2016-01-17 00:00:00+00:00,59.91391071428571,3.298767857142849,2.241232142857143,1.8171904761904685
2016-01-24 00:00:00+00:00,61.26752976190476,1.3536190476190484,2.6542261904761872,0.4129940476190441
2016-01-31 00:00:00+00:00,59.18508928571429,-2.0824404761904702,0.4510595238095334,-2.203166666666654
2016-02-07 00:00:00+00:00,59.32980952380952,0.14472023809523193,0.005910714285711549,-0.44514880952382185
2016-02-14 00:00:00+00:00,58.9735119047619,-0.35629761904762347,0.8357321428571325,0.8298214285714209
2016-02-21 00:00:00+00:00,59.96314285714285,0.9896309523809492,2.160244047619038,1.3245119047619056
2016-02-28 00:00:00+00:00,58.631726190476186,-1.3314166666666623,-0.23072619047619014,-2.3909702380952282
2016-03-06 00:00:00+00:00,58.698702380952376,0.06697619047618986,-0.31287500000000534,-0.0821488095238152
2016-03-13 00:00:00+00:00,58.708357142857146,0.00965476190476977,1.7852083333333368,2.098083333333342
